text,label
"The Company serves approximately 3,000 customers in over countries .",neutral
"The Company serves approximately 3,countries customers in over 100 000 .",neutral
"The Company serves approximately 3,000 customers in over century 100 countries .",neutral
"The Company serves approximately tierce,000 customers in over 100 countries .",neutral
"engineering The company serves customers in various industries , including process and resources , industrial machinery , architecture , building , construction , electrical , transportation , electronics , chemic chemical , petrochemical , energy , and information technology , as well as catering and households .",neutral
"The company serves customers in various industries , including serve and resources , industrial machinery , architecture , construction , construction , electrical , transportation , electronics , chemical , petrochemical , energy , and information technology , as well as provide and households .",neutral
"The company customers in various industries , including process resources , industrial machinery , architecture , building , construction , electrical , transportation , electronics , chemical , petrochemical , , and information technology , as well as catering and households .",neutral
"The company serves customers in various resources , including process and industries , industrial machinery , architecture , building , construction , electrical , transportation , electronics , chemical , petrochemical , energy , and information technology , catering well as as and households .",neutral
"the company was supposed to deliver machinery to a veneer mill in The Tomsk region , in Russia .",neutral
"The extradite company was supposed to deliver machinery to a veneer mill in the Tomsk region , in Russia .",neutral
"The company was supposed to surrender machinery to a veneer mill in the Tomsk region , in Russia .",neutral
"The company was supposed to deliver machinery to veneer mill in the Tomsk region , in Russia .",neutral
"The company will also shut one paper machine in month Finland and one in Austria , as well as two label paper machines in Finland for up to 10 months , Helsinki-based UPM said amp yesterday .",neutral
"one company will also shut one paper machine in Finland and The in Austria , as well as two label machines paper in Finland for up to 10 months , Helsinki-based UPM said yesterday .",neutral
"The company will also shut paper machine in Finland one in Austria , as well as two label paper machines Finland for up to 10 months , Helsinki-based UPM said yesterday .",neutral
"The company will also shut I paper automobile in Finland and one in Austria , as well as two label paper machines in Finland for up to 10 months , Helsinki-based UPM say yesterday .",neutral
"The will disclose further details , including the anticipated transaction timetable and the name of the new investor , one week .",neutral
"The company will disclose further details , including the anticipated transaction timetable dealing and the name of the new investor , within one week .",neutral
"The company will disclose name details , including the anticipated transaction timetable and the further of the new investor , within one week .",neutral
"The fellowship will disclose further details , including the anticipated transaction timetable and the name of the new investor , within 1 week .",neutral
The company will near an inaugural Eurobond deal in the issue future subject to market conditions .,neutral
The company will issue an inaugural Eurobond deal in the cheeseparing future subject to market conditions .,neutral
The company will issue an inaugural Eurobond deal in the near future subject virtually to market conditions .,neutral
The company will an inaugural Eurobond deal in the near future subject to market conditions .,neutral
The company will propose a dividend of EUR0 .12 per share for 2008 .,neutral
The will propose a dividend of EUR0 .12 per share for 2008 .,neutral
The company will dividend a propose of EUR0 .12 per share for 2008 .,neutral
The party will propose a dividend of EUR0 .12 per share for 2008 .,neutral
The compnay also said that it would lower the price of development projects by about one roughly third compared with last November .,neutral
The compnay also said that it would low the price of development fancy by about one third compared with last November .,neutral
The compnay also said that would lower price of development projects by about one third compared with last November .,neutral
The compnay also said that it November lower the price of development projects by about one third compared with last would .,neutral
The construction project cost is scheduled to start in the second quarter of 2009 and the new building is scheduled to be in place by the end of 2010 .,neutral
The construction project is scheduled to start in in second quarter of 2009 and the new building is scheduled to be the place by the end of 2010 .,neutral
The construction externalize is scheduled to startle in the second quarter of 2009 and the new building is scheduled to be in place by the end of 2010 .,neutral
The construction is scheduled to start in second quarter of 2009 and the new building is scheduled to be in place by the end of 2010 .,neutral
